Date,Name,NAV
02/06/2020,Fidelity Index World P Acc,2.134,
02/07/2020,Fidelity Index World P Acc,2.1296,
02/10/2020,Fidelity Index World P Acc,2.1265,
02/11/2020,Fidelity Index World P Acc,2.1407,
02/12/2020,Fidelity Index World P Acc,2.1421,
02/13/2020,Fidelity Index World P Acc,2.1296,
02/14/2020,Fidelity Index World P Acc,2.1338,
02/17/2020,Fidelity Index World P Acc,2.1379,
02/18/2020,Fidelity Index World P Acc,2.1216,
02/19/2020,Fidelity Index World P Acc,2.1361,
02/20/2020,Fidelity Index World P Acc,2.1589,
02/21/2020,Fidelity Index World P Acc,2.1343,
02/24/2020,Fidelity Index World P Acc,2.0728,
02/25/2020,Fidelity Index World P Acc,2.0475,
02/26/2020,Fidelity Index World P Acc,2.0029,
02/27/2020,Fidelity Index World P Acc,1.986,
02/28/2020,Fidelity Index World P Acc,1.8987,
03/02/2020,Fidelity Index World P Acc,1.8957,
03/03/2020,Fidelity Index World P Acc,1.9974,
03/04/2020,Fidelity Index World P Acc,1.9833,
03/05/2020,Fidelity Index World P Acc,1.9596,
03/06/2020,Fidelity Index World P Acc,1.8832,
03/09/2020,Fidelity Index World P Acc,1.7599,
03/10/2020,Fidelity Index World P Acc,1.8081,
03/11/2020,Fidelity Index World P Acc,1.7857,
03/12/2020,Fidelity Index World P Acc,1.6811,
03/13/2020,Fidelity Index World P Acc,1.7099,
03/16/2020,Fidelity Index World P Acc,1.5924,
03/17/2020,Fidelity Index World P Acc,1.6024,
03/18/2020,Fidelity Index World P Acc,1.6129,
03/19/2020,Fidelity Index World P Acc,1.6348,
03/20/2020,Fidelity Index World P Acc,1.6991,
03/23/2020,Fidelity Index World P Acc,1.5928,
03/24/2020,Fidelity Index World P Acc,1.6455,
03/25/2020,Fidelity Index World P Acc,1.6829,
03/26/2020,Fidelity Index World P Acc,1.689,
03/27/2020,Fidelity Index World P Acc,1.7131,
03/30/2020,Fidelity Index World P Acc,1.687,
03/31/2020,Fidelity Index World P Acc,1.7322,
04/01/2020,Fidelity Index World P Acc,1.6679,
04/02/2020,Fidelity Index World P Acc,1.664,
04/03/2020,Fidelity Index World P Acc,1.6724,
04/06/2020,Fidelity Index World P Acc,1.7184,
04/07/2020,Fidelity Index World P Acc,1.8225,
04/08/2020,Fidelity Index World P Acc,1.7683,
04/09/2020,Fidelity Index World P Acc,1.7909,
04/14/2020,Fidelity Index World P Acc,1.8106,
04/15/2020,Fidelity Index World P Acc,1.8091,
04/16/2020,Fidelity Index World P Acc,1.8101,
04/17/2020,Fidelity Index World P Acc,1.8677,
04/20/2020,Fidelity Index World P Acc,1.8337,
04/21/2020,Fidelity Index World P Acc,1.8261,
04/22/2020,Fidelity Index World P Acc,1.8163,
04/23/2020,Fidelity Index World P Acc,1.8323,
04/24/2020,Fidelity Index World P Acc,1.8477,
04/27/2020,Fidelity Index World P Acc,1.8583,
04/28/2020,Fidelity Index World P Acc,1.8862,
04/29/2020,Fidelity Index World P Acc,1.8938,
04/30/2020,Fidelity Index World P Acc,1.9064,
05/01/2020,Fidelity Index World P Acc,1.8438,
05/04/2020,Fidelity Index World P Acc,1.8343,
05/05/2020,Fidelity Index World P Acc,1.8632,
05/06/2020,Fidelity Index World P Acc,1.8885,
05/07/2020,Fidelity Index World P Acc,1.8859,
05/11/2020,Fidelity Index World P Acc,1.9157,
05/12/2020,Fidelity Index World P Acc,1.9236,
05/13/2020,Fidelity Index World P Acc,1.9075,
05/14/2020,Fidelity Index World P Acc,1.8751,
05/15/2020,Fidelity Index World P Acc,1.8838,
05/18/2020,Fidelity Index World P Acc,1.9391,
05/19/2020,Fidelity Index World P Acc,1.9459,
05/20/2020,Fidelity Index World P Acc,1.9538,
05/21/2020,Fidelity Index World P Acc,1.958,
05/22/2020,Fidelity Index World P Acc,1.9499,
05/26/2020,Fidelity Index World P Acc,1.9845,
05/27/2020,Fidelity Index World P Acc,1.9992,
05/28/2020,Fidelity Index World P Acc,2.0215,
05/29/2020,Fidelity Index World P Acc,2.0066,
06/01/2020,Fidelity Index World P Acc,2.0053,
06/02/2020,Fidelity Index World P Acc,2.0042,
06/03/2020,Fidelity Index World P Acc,2.0149,
06/04/2020,Fidelity Index World P Acc,2.0352,
06/05/2020,Fidelity Index World P Acc,2.0383,
06/08/2020,Fidelity Index World P Acc,2.0733,
06/09/2020,Fidelity Index World P Acc,2.0658,
06/10/2020,Fidelity Index World P Acc,2.053,
06/11/2020,Fidelity Index World P Acc,2.022,
06/12/2020,Fidelity Index World P Acc,1.992,
06/15/2020,Fidelity Index World P Acc,1.9563,
06/16/2020,Fidelity Index World P Acc,2.02,
06/17/2020,Fidelity Index World P Acc,2.0492,
06/18/2020,Fidelity Index World P Acc,2.0438,
06/19/2020,Fidelity Index World P Acc,2.0787,
06/22/2020,Fidelity Index World P Acc,2.0661,
06/23/2020,Fidelity Index World P Acc,2.0758,
06/24/2020,Fidelity Index World P Acc,2.0402,
06/25/2020,Fidelity Index World P Acc,2.0167,
06/26/2020,Fidelity Index World P Acc,2.0469,
06/29/2020,Fidelity Index World P Acc,2.0206,
06/30/2020,Fidelity Index World P Acc,2.0476,
07/01/2020,Fidelity Index World P Acc,2.0356,
07/02/2020,Fidelity Index World P Acc,2.058,
07/03/2020,Fidelity Index World P Acc,2.0641,
07/06/2020,Fidelity Index World P Acc,2.0842,
07/07/2020,Fidelity Index World P Acc,2.0723,
07/08/2020,Fidelity Index World P Acc,2.0627,
07/09/2020,Fidelity Index World P Acc,2.0588,
07/10/2020,Fidelity Index World P Acc,2.0469,
07/13/2020,Fidelity Index World P Acc,2.0847,
07/14/2020,Fidelity Index World P Acc,2.0772,
07/15/2020,Fidelity Index World P Acc,2.1044,
07/16/2020,Fidelity Index World P Acc,2.1022,
07/17/2020,Fidelity Index World P Acc,2.1112,
07/20/2020,Fidelity Index World P Acc,2.1023,
07/21/2020,Fidelity Index World P Acc,2.1198,
07/22/2020,Fidelity Index World P Acc,2.1042,
07/23/2020,Fidelity Index World P Acc,2.1213,
07/24/2020,Fidelity Index World P Acc,2.0831,
07/27/2020,Fidelity Index World P Acc,2.0671,
07/28/2020,Fidelity Index World P Acc,2.0698,
07/29/2020,Fidelity Index World P Acc,2.0478,
07/30/2020,Fidelity Index World P Acc,2.031,
07/31/2020,Fidelity Index World P Acc,2.0342,
08/03/2020,Fidelity Index World P Acc,2.0554,
08/04/2020,Fidelity Index World P Acc,2.0654,
08/05/2020,Fidelity Index World P Acc,2.0712,
08/06/2020,Fidelity Index World P Acc,2.0599,
08/07/2020,Fidelity Index World P Acc,2.0775,
08/10/2020,Fidelity Index World P Acc,2.0909,
08/11/2020,Fidelity Index World P Acc,2.108,
08/12/2020,Fidelity Index World P Acc,2.1056,
08/13/2020,Fidelity Index World P Acc,2.1113,
08/14/2020,Fidelity Index World P Acc,2.1003,
08/17/2020,Fidelity Index World P Acc,2.1115,
08/18/2020,Fidelity Index World P Acc,2.1082,
08/19/2020,Fidelity Index World P Acc,2.1017,
08/20/2020,Fidelity Index World P Acc,2.1007,
08/21/2020,Fidelity Index World P Acc,2.1008,
08/24/2020,Fidelity Index World P Acc,2.1314,
08/25/2020,Fidelity Index World P Acc,2.1395,
08/26/2020,Fidelity Index World P Acc,2.1322,
08/27/2020,Fidelity Index World P Acc,2.143,
08/28/2020,Fidelity Index World P Acc,2.1284,
09/01/2020,Fidelity Index World P Acc,2.1154,
09/02/2020,Fidelity Index World P Acc,2.1507,
09/03/2020,Fidelity Index World P Acc,2.1741,
09/04/2020,Fidelity Index World P Acc,2.1128,
09/07/2020,Fidelity Index World P Acc,2.1162,
09/08/2020,Fidelity Index World P Acc,2.1174,
09/09/2020,Fidelity Index World P Acc,2.1166,
09/10/2020,Fidelity Index World P Acc,2.1197,
09/11/2020,Fidelity Index World P Acc,2.1481,
09/14/2020,Fidelity Index World P Acc,2.1495,
09/15/2020,Fidelity Index World P Acc,2.1627,
09/16/2020,Fidelity Index World P Acc,2.1628,
09/17/2020,Fidelity Index World P Acc,2.1227,
09/18/2020,Fidelity Index World P Acc,2.1288,
09/21/2020,Fidelity Index World P Acc,2.0911,
09/22/2020,Fidelity Index World P Acc,2.097,
09/23/2020,Fidelity Index World P Acc,2.1468,
09/24/2020,Fidelity Index World P Acc,2.0879,
09/25/2020,Fidelity Index World P Acc,2.0809,
09/28/2020,Fidelity Index World P Acc,2.1189,
09/29/2020,Fidelity Index World P Acc,2.1322,
09/30/2020,Fidelity Index World P Acc,2.1182,
10/01/2020,Fidelity Index World P Acc,2.1538,
10/02/2020,Fidelity Index World P Acc,2.1123,
10/05/2020,Fidelity Index World P Acc,2.1323,
10/06/2020,Fidelity Index World P Acc,2.1536,
10/07/2020,Fidelity Index World P Acc,2.1542,
10/08/2020,Fidelity Index World P Acc,2.1739,
10/09/2020,Fidelity Index World P Acc,2.178,
10/12/2020,Fidelity Index World P Acc,2.1898,
10/13/2020,Fidelity Index World P Acc,2.1992,
10/14/2020,Fidelity Index World P Acc,2.2041,
10/15/2020,Fidelity Index World P Acc,2.1686,
10/16/2020,Fidelity Index World P Acc,2.1944,
10/19/2020,Fidelity Index World P Acc,2.1941,
10/20/2020,Fidelity Index World P Acc,2.1745,
10/21/2020,Fidelity Index World P Acc,2.1494,
10/22/2020,Fidelity Index World P Acc,2.1354,
10/23/2020,Fidelity Index World P Acc,2.1528,
10/26/2020,Fidelity Index World P Acc,2.1393,
10/27/2020,Fidelity Index World P Acc,2.1304,
10/28/2020,Fidelity Index World P Acc,2.0964,
10/29/2020,Fidelity Index World P Acc,2.0602,
10/30/2020,Fidelity Index World P Acc,2.0599,
11/02/2020,Fidelity Index World P Acc,2.0899,
11/03/2020,Fidelity Index World P Acc,2.1068,
11/04/2020,Fidelity Index World P Acc,2.1214,
11/05/2020,Fidelity Index World P Acc,2.185,
11/06/2020,Fidelity Index World P Acc,2.1697,
11/09/2020,Fidelity Index World P Acc,2.2595,
11/10/2020,Fidelity Index World P Acc,2.1959,
11/11/2020,Fidelity Index World P Acc,2.2114,
11/12/2020,Fidelity Index World P Acc,2.2288,
11/13/2020,Fidelity Index World P Acc,2.2214,
11/16/2020,Fidelity Index World P Acc,2.2494,
11/17/2020,Fidelity Index World P Acc,2.235,
11/18/2020,Fidelity Index World P Acc,2.2386,
11/19/2020,Fidelity Index World P Acc,2.2218,
11/20/2020,Fidelity Index World P Acc,2.2312,
11/23/2020,Fidelity Index World P Acc,2.218,
11/24/2020,Fidelity Index World P Acc,2.2375,
11/25/2020,Fidelity Index World P Acc,2.2538,
11/26/2020,Fidelity Index World P Acc,2.2518,
11/27/2020,Fidelity Index World P Acc,2.2597,
11/30/2020,Fidelity Index World P Acc,2.2519,
12/01/2020,Fidelity Index World P Acc,2.2728,
12/02/2020,Fidelity Index World P Acc,2.2699,
12/03/2020,Fidelity Index World P Acc,2.2612,
12/04/2020,Fidelity Index World P Acc,2.2623,
12/07/2020,Fidelity Index World P Acc,2.3088,
12/08/2020,Fidelity Index World P Acc,2.2852,
12/09/2020,Fidelity Index World P Acc,2.2849,
12/10/2020,Fidelity Index World P Acc,2.3022,
12/11/2020,Fidelity Index World P Acc,2.2977,
12/14/2020,Fidelity Index World P Acc,2.289,
12/15/2020,Fidelity Index World P Acc,2.2826,
12/16/2020,Fidelity Index World P Acc,2.2773,
12/17/2020,Fidelity Index World P Acc,2.2828,
12/18/2020,Fidelity Index World P Acc,2.2974,
12/21/2020,Fidelity Index World P Acc,2.2864,
12/22/2020,Fidelity Index World P Acc,2.2932,
12/23/2020,Fidelity Index World P Acc,2.2921,
12/24/2020,Fidelity Index World P Acc,2.269,
12/29/2020,Fidelity Index World P Acc,2.3194,
12/30/2020,Fidelity Index World P Acc,2.2918,
12/31/2020,Fidelity Index World P Acc,2.286,
01/04/2021,Fidelity Index World P Acc,2.3044,
01/05/2021,Fidelity Index World P Acc,2.2831,
01/06/2021,Fidelity Index World P Acc,2.2918,
01/07/2021,Fidelity Index World P Acc,2.3163,
01/08/2021,Fidelity Index World P Acc,2.345,
01/11/2021,Fidelity Index World P Acc,2.3583,
01/12/2021,Fidelity Index World P Acc,2.3366,
01/13/2021,Fidelity Index World P Acc,2.3263,
01/14/2021,Fidelity Index World P Acc,2.3367,
01/15/2021,Fidelity Index World P Acc,2.3287,
01/18/2021,Fidelity Index World P Acc,2.3265,
01/19/2021,Fidelity Index World P Acc,2.3341,
01/20/2021,Fidelity Index World P Acc,2.3239,
01/21/2021,Fidelity Index World P Acc,2.3461,
01/22/2021,Fidelity Index World P Acc,2.3347,
01/25/2021,Fidelity Index World P Acc,2.3396,
01/26/2021,Fidelity Index World P Acc,2.3479,
01/27/2021,Fidelity Index World P Acc,2.3156,
01/28/2021,Fidelity Index World P Acc,2.2883,
01/29/2021,Fidelity Index World P Acc,2.2823,
02/01/2021,Fidelity Index World P Acc,2.277,
02/02/2021,Fidelity Index World P Acc,2.3096,
02/03/2021,Fidelity Index World P Acc,2.3365,
02/04/2021,Fidelity Index World P Acc,2.3375,
02/05/2021,Fidelity Index World P Acc,2.3559,
02/08/2021,Fidelity Index World P Acc,2.363,
02/09/2021,Fidelity Index World P Acc,2.3621,
02/10/2021,Fidelity Index World P Acc,2.3556,
02/11/2021,Fidelity Index World P Acc,2.3574,
02/12/2021,Fidelity Index World P Acc,2.3672,
02/15/2021,Fidelity Index World P Acc,2.3665,
02/16/2021,Fidelity Index World P Acc,2.3764,
02/17/2021,Fidelity Index World P Acc,2.3683,
02/18/2021,Fidelity Index World P Acc,2.349,
02/19/2021,Fidelity Index World P Acc,2.3329,
02/22/2021,Fidelity Index World P Acc,2.3155,
02/23/2021,Fidelity Index World P Acc,2.2979,
02/24/2021,Fidelity Index World P Acc,2.293,
02/25/2021,Fidelity Index World P Acc,2.3139,
02/26/2021,Fidelity Index World P Acc,2.2874,
03/01/2021,Fidelity Index World P Acc,2.2969,
03/02/2021,Fidelity Index World P Acc,2.3265,
03/03/2021,Fidelity Index World P Acc,2.3224,
03/04/2021,Fidelity Index World P Acc,2.2813,
03/05/2021,Fidelity Index World P Acc,2.275,
03/08/2021,Fidelity Index World P Acc,2.2989,
03/09/2021,Fidelity Index World P Acc,2.3108,
03/10/2021,Fidelity Index World P Acc,2.3195,
03/11/2021,Fidelity Index World P Acc,2.331,
03/12/2021,Fidelity Index World P Acc,2.3413,
03/15/2021,Fidelity Index World P Acc,2.354,
03/16/2021,Fidelity Index World P Acc,2.3768,
03/17/2021,Fidelity Index World P Acc,2.3641,
03/18/2021,Fidelity Index World P Acc,2.3548,
03/19/2021,Fidelity Index World P Acc,2.3437,
03/22/2021,Fidelity Index World P Acc,2.348,
03/23/2021,Fidelity Index World P Acc,2.3715,
03/24/2021,Fidelity Index World P Acc,2.3629,
03/25/2021,Fidelity Index World P Acc,2.3517,
03/26/2021,Fidelity Index World P Acc,2.3545,
03/29/2021,Fidelity Index World P Acc,2.3744,
03/30/2021,Fidelity Index World P Acc,2.3836,
03/31/2021,Fidelity Index World P Acc,2.377,
04/01/2021,Fidelity Index World P Acc,2.3849,
04/06/2021,Fidelity Index World P Acc,2.4237,
04/07/2021,Fidelity Index World P Acc,2.4314,
04/08/2021,Fidelity Index World P Acc,2.4474,
04/09/2021,Fidelity Index World P Acc,2.4639,
04/12/2021,Fidelity Index World P Acc,2.4688,
04/13/2021,Fidelity Index World P Acc,2.471,
04/14/2021,Fidelity Index World P Acc,2.4786,
04/15/2021,Fidelity Index World P Acc,2.4837,
04/16/2021,Fidelity Index World P Acc,2.4936,
04/19/2021,Fidelity Index World P Acc,2.48,
04/20/2021,Fidelity Index World P Acc,2.4508,
04/21/2021,Fidelity Index World P Acc,2.4406,
04/22/2021,Fidelity Index World P Acc,2.4708,
04/23/2021,Fidelity Index World P Acc,2.4582,
04/26/2021,Fidelity Index World P Acc,2.4775,
04/27/2021,Fidelity Index World P Acc,2.479,
04/28/2021,Fidelity Index World P Acc,2.4864,
04/29/2021,Fidelity Index World P Acc,2.4888,
04/30/2021,Fidelity Index World P Acc,2.4738,
05/04/2021,Fidelity Index World P Acc,2.4817,
05/05/2021,Fidelity Index World P Acc,2.4611,
05/06/2021,Fidelity Index World P Acc,2.4727,
05/07/2021,Fidelity Index World P Acc,2.4842,
05/10/2021,Fidelity Index World P Acc,2.4737,
05/11/2021,Fidelity Index World P Acc,2.4226,
05/12/2021,Fidelity Index World P Acc,2.4168,
05/13/2021,Fidelity Index World P Acc,2.3849,
05/14/2021,Fidelity Index World P Acc,2.4215,
05/17/2021,Fidelity Index World P Acc,2.4371,
05/18/2021,Fidelity Index World P Acc,2.4275,
05/19/2021,Fidelity Index World P Acc,2.397,
05/20/2021,Fidelity Index World P Acc,2.4113,
05/21/2021,Fidelity Index World P Acc,2.4248,
05/24/2021,Fidelity Index World P Acc,2.4395,
05/25/2021,Fidelity Index World P Acc,2.4569,
05/26/2021,Fidelity Index World P Acc,2.4494,
05/27/2021,Fidelity Index World P Acc,2.4599,
05/28/2021,Fidelity Index World P Acc,2.4574,
06/01/2021,Fidelity Index World P Acc,2.4626,
06/02/2021,Fidelity Index World P Acc,2.4703,
06/03/2021,Fidelity Index World P Acc,2.4537,
06/04/2021,Fidelity Index World P Acc,2.4647,
06/07/2021,Fidelity Index World P Acc,2.4813,
06/08/2021,Fidelity Index World P Acc,2.4842,
06/09/2021,Fidelity Index World P Acc,2.4785,
06/10/2021,Fidelity Index World P Acc,2.4886,
06/11/2021,Fidelity Index World P Acc,2.4893,
06/14/2021,Fidelity Index World P Acc,2.5027,
06/15/2021,Fidelity Index World P Acc,2.5133,
06/16/2021,Fidelity Index World P Acc,2.5039,
06/17/2021,Fidelity Index World P Acc,2.5119,
06/18/2021,Fidelity Index World P Acc,2.5181,
06/21/2021,Fidelity Index World P Acc,2.4931,
06/22/2021,Fidelity Index World P Acc,2.5224,
06/23/2021,Fidelity Index World P Acc,2.5168,
06/24/2021,Fidelity Index World P Acc,2.5228,
06/25/2021,Fidelity Index World P Acc,2.5421,
06/28/2021,Fidelity Index World P Acc,2.5447,
06/29/2021,Fidelity Index World P Acc,2.56,
06/30/2021,Fidelity Index World P Acc,2.5511,
07/01/2021,Fidelity Index World P Acc,2.5616,
07/02/2021,Fidelity Index World P Acc,2.5844,
07/05/2021,Fidelity Index World P Acc,2.5779,
07/06/2021,Fidelity Index World P Acc,2.5808,
07/07/2021,Fidelity Index World P Acc,2.5808,
07/08/2021,Fidelity Index World P Acc,2.5615,
07/09/2021,Fidelity Index World P Acc,2.569,
07/12/2021,Fidelity Index World P Acc,2.5869,
07/13/2021,Fidelity Index World P Acc,2.5953,
07/14/2021,Fidelity Index World P Acc,2.5836,
07/15/2021,Fidelity Index World P Acc,2.5805,
07/16/2021,Fidelity Index World P Acc,2.582,
07/19/2021,Fidelity Index World P Acc,2.5592,
07/20/2021,Fidelity Index World P Acc,2.56,
07/21/2021,Fidelity Index World P Acc,2.5993,
07/22/2021,Fidelity Index World P Acc,2.5953,
07/23/2021,Fidelity Index World P Acc,2.6066,
07/26/2021,Fidelity Index World P Acc,2.6137,
07/27/2021,Fidelity Index World P Acc,2.6161,
07/28/2021,Fidelity Index World P Acc,2.592,
07/29/2021,Fidelity Index World P Acc,2.5863,
07/30/2021,Fidelity Index World P Acc,2.5758,
08/02/2021,Fidelity Index World P Acc,2.5967,
08/03/2021,Fidelity Index World P Acc,2.5905,
08/04/2021,Fidelity Index World P Acc,2.6059,
08/05/2021,Fidelity Index World P Acc,2.6018,
08/06/2021,Fidelity Index World P Acc,2.6133,
08/09/2021,Fidelity Index World P Acc,2.6165,
08/10/2021,Fidelity Index World P Acc,2.621,
08/11/2021,Fidelity Index World P Acc,2.6323,
08/12/2021,Fidelity Index World P Acc,2.6333,
08/13/2021,Fidelity Index World P Acc,2.6503,
08/16/2021,Fidelity Index World P Acc,2.6392,
08/17/2021,Fidelity Index World P Acc,2.6521,
08/18/2021,Fidelity Index World P Acc,2.6456,
08/19/2021,Fidelity Index World P Acc,2.6096,
08/20/2021,Fidelity Index World P Acc,2.6354,
08/23/2021,Fidelity Index World P Acc,2.6524,
08/24/2021,Fidelity Index World P Acc,2.6653,
08/25/2021,Fidelity Index World P Acc,2.6702,
08/26/2021,Fidelity Index World P Acc,2.6697,
08/27/2021,Fidelity Index World P Acc,2.6628,
08/31/2021,Fidelity Index World P Acc,2.6836,
09/01/2021,Fidelity Index World P Acc,2.686,
09/02/2021,Fidelity Index World P Acc,2.6843,
09/03/2021,Fidelity Index World P Acc,2.6911,
09/06/2021,Fidelity Index World P Acc,2.693,
09/07/2021,Fidelity Index World P Acc,2.6982,
09/08/2021,Fidelity Index World P Acc,2.6918,
09/09/2021,Fidelity Index World P Acc,2.6729,
09/10/2021,Fidelity Index World P Acc,2.6616,
09/13/2021,Fidelity Index World P Acc,2.664,
09/14/2021,Fidelity Index World P Acc,2.6486,
09/15/2021,Fidelity Index World P Acc,2.6449,
09/16/2021,Fidelity Index World P Acc,2.6587,
09/17/2021,Fidelity Index World P Acc,2.6587,
09/20/2021,Fidelity Index World P Acc,2.6137,
09/21/2021,Fidelity Index World P Acc,2.6361,
09/22/2021,Fidelity Index World P Acc,2.6384,
09/23/2021,Fidelity Index World P Acc,2.656,
09/24/2021,Fidelity Index World P Acc,2.6612,
09/27/2021,Fidelity Index World P Acc,2.6609,
09/28/2021,Fidelity Index World P Acc,2.6464,
09/29/2021,Fidelity Index World P Acc,2.6524,
09/30/2021,Fidelity Index World P Acc,2.6502,
10/01/2021,Fidelity Index World P Acc,2.6067,
10/04/2021,Fidelity Index World P Acc,2.6168,
10/05/2021,Fidelity Index World P Acc,2.5839,
10/06/2021,Fidelity Index World P Acc,2.5767,
10/07/2021,Fidelity Index World P Acc,2.6322,
10/08/2021,Fidelity Index World P Acc,2.6304,
10/11/2021,Fidelity Index World P Acc,2.6264,
10/12/2021,Fidelity Index World P Acc,2.6177,
10/13/2021,Fidelity Index World P Acc,2.6136,
10/14/2021,Fidelity Index World P Acc,2.6275,
10/15/2021,Fidelity Index World P Acc,2.645,
10/18/2021,Fidelity Index World P Acc,2.6599,
10/19/2021,Fidelity Index World P Acc,2.6646,
10/20/2021,Fidelity Index World P Acc,2.682,
10/21/2021,Fidelity Index World P Acc,2.6777,
10/22/2021,Fidelity Index World P Acc,2.6931,
10/25/2021,Fidelity Index World P Acc,2.6912,
10/26/2021,Fidelity Index World P Acc,2.6942,
10/27/2021,Fidelity Index World P Acc,2.7134,
10/28/2021,Fidelity Index World P Acc,2.6951,
10/29/2021,Fidelity Index World P Acc,2.7001,
11/01/2021,Fidelity Index World P Acc,2.7386,
11/02/2021,Fidelity Index World P Acc,2.7488,
11/03/2021,Fidelity Index World P Acc,2.7558,
11/04/2021,Fidelity Index World P Acc,2.7838,
11/05/2021,Fidelity Index World P Acc,2.8225,
11/08/2021,Fidelity Index World P Acc,2.8152,
11/09/2021,Fidelity Index World P Acc,2.8087,
11/10/2021,Fidelity Index World P Acc,2.8093,
11/11/2021,Fidelity Index World P Acc,2.8113,
11/12/2021,Fidelity Index World P Acc,2.817,
11/15/2021,Fidelity Index World P Acc,2.8275,
11/16/2021,Fidelity Index World P Acc,2.8249,
11/17/2021,Fidelity Index World P Acc,2.8259,
11/18/2021,Fidelity Index World P Acc,2.8141,
11/19/2021,Fidelity Index World P Acc,2.8201,
11/22/2021,Fidelity Index World P Acc,2.8196,
11/23/2021,Fidelity Index World P Acc,2.8181,
11/24/2021,Fidelity Index World P Acc,2.8116,
11/25/2021,Fidelity Index World P Acc,2.8311,
11/26/2021,Fidelity Index World P Acc,2.7782,
11/29/2021,Fidelity Index World P Acc,2.781,
11/30/2021,Fidelity Index World P Acc,2.7641,
12/01/2021,Fidelity Index World P Acc,2.7783,
12/02/2021,Fidelity Index World P Acc,2.7336,
12/03/2021,Fidelity Index World P Acc,2.767,
12/06/2021,Fidelity Index World P Acc,2.7508,
12/07/2021,Fidelity Index World P Acc,2.8141,
12/08/2021,Fidelity Index World P Acc,2.8457,
12/09/2021,Fidelity Index World P Acc,2.8546,
12/10/2021,Fidelity Index World P Acc,2.8391,
12/13/2021,Fidelity Index World P Acc,2.8355,
12/14/2021,Fidelity Index World P Acc,2.8144,
12/15/2021,Fidelity Index World P Acc,2.7926,
12/16/2021,Fidelity Index World P Acc,2.8388,
12/17/2021,Fidelity Index World P Acc,2.8069,
12/20/2021,Fidelity Index World P Acc,2.7726,
12/21/2021,Fidelity Index World P Acc,2.7874,
12/22/2021,Fidelity Index World P Acc,2.7944,
12/23/2021,Fidelity Index World P Acc,2.8002,
12/24/2021,Fidelity Index World P Acc,2.8197,
12/29/2021,Fidelity Index World P Acc,2.8428,
12/30/2021,Fidelity Index World P Acc,2.8373,
12/31/2021,Fidelity Index World P Acc,2.831,
01/04/2022,Fidelity Index World P Acc,2.8423,
01/05/2022,Fidelity Index World P Acc,2.8314,
01/06/2022,Fidelity Index World P Acc,2.7789,
01/07/2022,Fidelity Index World P Acc,2.7729,
01/10/2022,Fidelity Index World P Acc,2.7586,
01/11/2022,Fidelity Index World P Acc,2.7554,
01/12/2022,Fidelity Index World P Acc,2.7707,
01/13/2022,Fidelity Index World P Acc,2.7644,
01/14/2022,Fidelity Index World P Acc,2.7304,
01/17/2022,Fidelity Index World P Acc,2.7427,
01/18/2022,Fidelity Index World P Acc,2.7265,
01/19/2022,Fidelity Index World P Acc,2.7039,
01/20/2022,Fidelity Index World P Acc,2.7002,
01/21/2022,Fidelity Index World P Acc,2.6715,
01/24/2022,Fidelity Index World P Acc,2.63,
01/25/2022,Fidelity Index World P Acc,2.6122,
01/26/2022,Fidelity Index World P Acc,2.6435,
01/27/2022,Fidelity Index World P Acc,2.6169,
01/28/2022,Fidelity Index World P Acc,2.5962,
01/31/2022,Fidelity Index World P Acc,2.6486,
02/01/2022,Fidelity Index World P Acc,2.6854,
02/02/2022,Fidelity Index World P Acc,2.7164,
02/03/2022,Fidelity Index World P Acc,2.6711,
02/04/2022,Fidelity Index World P Acc,2.6553,
02/07/2022,Fidelity Index World P Acc,2.6753,
02/08/2022,Fidelity Index World P Acc,2.6667,
02/09/2022,Fidelity Index World P Acc,2.7005,
02/10/2022,Fidelity Index World P Acc,2.7193,
02/11/2022,Fidelity Index World P Acc,2.6666,
02/14/2022,Fidelity Index World P Acc,2.6203,
02/15/2022,Fidelity Index World P Acc,2.6622,
02/16/2022,Fidelity Index World P Acc,2.6661,
02/17/2022,Fidelity Index World P Acc,2.6466,
02/18/2022,Fidelity Index World P Acc,2.6157,
02/21/2022,Fidelity Index World P Acc,2.5838,
02/22/2022,Fidelity Index World P Acc,2.5925,
02/23/2022,Fidelity Index World P Acc,2.5762,
02/24/2022,Fidelity Index World P Acc,2.5018,
02/25/2022,Fidelity Index World P Acc,2.5677,
02/28/2022,Fidelity Index World P Acc,2.5952,
03/01/2022,Fidelity Index World P Acc,2.5976,
03/02/2022,Fidelity Index World P Acc,2.6098,
03/03/2022,Fidelity Index World P Acc,2.6216,
03/04/2022,Fidelity Index World P Acc,2.5825,
03/07/2022,Fidelity Index World P Acc,2.5636,
03/08/2022,Fidelity Index World P Acc,2.5496,
03/09/2022,Fidelity Index World P Acc,2.5599,
03/10/2022,Fidelity Index World P Acc,2.5705,
03/11/2022,Fidelity Index World P Acc,2.6222,
03/14/2022,Fidelity Index World P Acc,2.5803,
03/15/2022,Fidelity Index World P Acc,2.5565,
03/16/2022,Fidelity Index World P Acc,2.6363,
03/17/2022,Fidelity Index World P Acc,2.6539,
03/18/2022,Fidelity Index World P Acc,2.6679,
03/21/2022,Fidelity Index World P Acc,2.7141,
03/22/2022,Fidelity Index World P Acc,2.6973,
03/23/2022,Fidelity Index World P Acc,2.7151,
03/24/2022,Fidelity Index World P Acc,2.7096,
